,zillow_zip,zillow_month_day,zillow_rent_value_index,zillow_month
882,11218,2015-09-30,1983.9229050299775,2015-09
1024,11218,2015-10-31,1994.3523580260526,2015-10
1166,11218,2015-11-30,1975.5662550716495,2015-11
1308,11218,2015-12-31,1952.8466663594245,2015-12
1450,11218,2016-01-31,1922.351198366283,2016-01
1592,11218,2016-02-29,1935.9228625316282,2016-02
1734,11218,2016-03-31,1920.760841263918,2016-03
1876,11218,2016-04-30,1933.6786989122868,2016-04
2018,11218,2016-05-31,1937.470286499237,2016-05
2160,11218,2016-06-30,1953.9873695514402,2016-06
2302,11218,2016-07-31,1972.6717425672828,2016-07
2444,11218,2016-08-31,1978.5796580736446,2016-08
2586,11218,2016-09-30,2000.0899202640705,2016-09
2728,11218,2016-10-31,2007.9627279717802,2016-10
2870,11218,2016-11-30,2013.3636810303626,2016-11
3012,11218,2016-12-31,2016.4953530302162,2016-12
3154,11218,2017-01-31,2013.2477780904287,2017-01
3296,11218,2017-02-28,2000.94677276262,2017-02
3438,11218,2017-03-31,1988.059822668179,2017-03
3580,11218,2017-04-30,1986.5615076103309,2017-04
3722,11218,2017-05-31,1990.5974378035862,2017-05
3864,11218,2017-06-30,2004.334923234342,2017-06
4006,11218,2017-07-31,1984.2619346365007,2017-07
4148,11218,2017-08-31,1991.137472738632,2017-08
4290,11218,2017-09-30,1995.3470364763566,2017-09
4432,11218,2017-10-31,2016.7179678507134,2017-10
4574,11218,2017-11-30,2031.442781617073,2017-11
4716,11218,2017-12-31,2031.5039106155318,2017-12
4858,11218,2018-01-31,2033.15970377252,2018-01
5000,11218,2018-02-28,2012.4718242301349,2018-02
5142,11218,2018-03-31,2031.5594770290038,2018-03
5284,11218,2018-04-30,2030.843376877189,2018-04
5426,11218,2018-05-31,2049.1218668757115,2018-05
5568,11218,2018-06-30,2049.281156201569,2018-06
5710,11218,2018-07-31,2060.702640973667,2018-07
5852,11218,2018-08-31,2064.3790569752937,2018-08
5994,11218,2018-09-30,2051.864366724917,2018-09
6136,11218,2018-10-31,2036.028338702608,2018-10
6278,11218,2018-11-30,2021.6455285548207,2018-11
6420,11218,2018-12-31,2006.5473276434848,2018-12
6562,11218,2019-01-31,2014.2743005461537,2019-01
6704,11218,2019-02-28,2019.9951467493897,2019-02
6846,11218,2019-03-31,2032.3970943075947,2019-03
6988,11218,2019-04-30,2036.007930342708,2019-04
7130,11218,2019-05-31,2051.360658473371,2019-05
7272,11218,2019-06-30,2078.373232601841,2019-06
7414,11218,2019-07-31,2103.9963129611665,2019-07
7556,11218,2019-08-31,2088.4390019339307,2019-08
7698,11218,2019-09-30,2093.027342330272,2019-09
7840,11218,2019-10-31,2065.8540532748,2019-10
7982,11218,2019-11-30,2078.854676593991,2019-11
8124,11218,2019-12-31,2053.502264711844,2019-12
8266,11218,2020-01-31,2073.22583675073,2020-01
8408,11218,2020-02-29,2095.0585751641493,2020-02
8550,11218,2020-03-31,2123.6343920074614,2020-03
8692,11218,2020-04-30,2139.611488166822,2020-04
8834,11218,2020-05-31,2134.195825314874,2020-05
8976,11218,2020-06-30,2112.3584613408984,2020-06
9118,11218,2020-07-31,2108.654175962699,2020-07
9260,11218,2020-08-31,2074.8507022143804,2020-08
9402,11218,2020-09-30,2067.3713977941547,2020-09
9544,11218,2020-10-31,2018.4029104301542,2020-10
9686,11218,2020-11-30,2024.6472912232584,2020-11
9828,11218,2020-12-31,2007.8280504883191,2020-12
9970,11218,2021-01-31,2013.8875617396436,2021-01
10112,11218,2021-02-28,2005.5880106285276,2021-02
10254,11218,2021-03-31,2026.6761789168625,2021-03
10396,11218,2021-04-30,2036.86815623374,2021-04
10538,11218,2021-05-31,2051.5764393378295,2021-05
10680,11218,2021-06-30,2079.8563170502366,2021-06
10822,11218,2021-07-31,2101.0642094485293,2021-07
10964,11218,2021-08-31,2114.955953584723,2021-08
11106,11218,2021-09-30,2097.2184930527915,2021-09
11248,11218,2021-10-31,2123.2730704241058,2021-10
11390,11218,2021-11-30,2161.8206042457846,2021-11
11532,11218,2021-12-31,2157.8781808438425,2021-12
11674,11218,2022-01-31,2158.0965980824108,2022-01
11816,11218,2022-02-28,2121.8330255064143,2022-02
11958,11218,2022-03-31,2166.3553970131693,2022-03
12100,11218,2022-04-30,2217.668894048778,2022-04
12242,11218,2022-05-31,2303.456864690373,2022-05
12384,11218,2022-06-30,2369.860579045663,2022-06
12526,11218,2022-07-31,2375.4184086781697,2022-07
12668,11218,2022-08-31,2382.316895819,2022-08
12810,11218,2022-09-30,2378.81287598746,2022-09
12952,11218,2022-10-31,2425.420907105529,2022-10
13094,11218,2022-11-30,2412.0523052937133,2022-11
13236,11218,2022-12-31,2389.436935396952,2022-12
13378,11218,2023-01-31,2371.129953379953,2023-01
13,11219,2015-03-31,,2015-03
155,11219,2015-04-30,,2015-04
297,11219,2015-05-31,,2015-05
439,11219,2015-06-30,,2015-06
581,11219,2015-07-31,,2015-07
723,11219,2015-08-31,,2015-08
865,11219,2015-09-30,,2015-09
1007,11219,2015-10-31,,2015-10
1149,11219,2015-11-30,,2015-11
1291,11219,2015-12-31,,2015-12
1433,11219,2016-01-31,,2016-01
1575,11219,2016-02-29,,2016-02
1717,11219,2016-03-31,,2016-03
1859,11219,2016-04-30,,2016-04
2001,11219,2016-05-31,,2016-05
2143,11219,2016-06-30,,2016-06
2285,11219,2016-07-31,,2016-07
2427,11219,2016-08-31,,2016-08
2569,11219,2016-09-30,,2016-09
2711,11219,2016-10-31,,2016-10
2853,11219,2016-11-30,,2016-11
2995,11219,2016-12-31,,2016-12
3137,11219,2017-01-31,,2017-01
3279,11219,2017-02-28,,2017-02
3421,11219,2017-03-31,,2017-03
3563,11219,2017-04-30,,2017-04
3705,11219,2017-05-31,,2017-05
3847,11219,2017-06-30,,2017-06
3989,11219,2017-07-31,,2017-07
4131,11219,2017-08-31,,2017-08
4273,11219,2017-09-30,,2017-09
4415,11219,2017-10-31,,2017-10
4557,11219,2017-11-30,,2017-11
4699,11219,2017-12-31,,2017-12
4841,11219,2018-01-31,,2018-01
4983,11219,2018-02-28,,2018-02
5125,11219,2018-03-31,,2018-03
5267,11219,2018-04-30,,2018-04
5409,11219,2018-05-31,,2018-05
5551,11219,2018-06-30,,2018-06
5693,11219,2018-07-31,,2018-07
5835,11219,2018-08-31,,2018-08
5977,11219,2018-09-30,,2018-09
6119,11219,2018-10-31,,2018-10
6261,11219,2018-11-30,,2018-11
6403,11219,2018-12-31,,2018-12
6545,11219,2019-01-31,,2019-01
6687,11219,2019-02-28,,2019-02
6829,11219,2019-03-31,,2019-03
6971,11219,2019-04-30,,2019-04
7113,11219,2019-05-31,,2019-05
7255,11219,2019-06-30,,2019-06
7397,11219,2019-07-31,,2019-07
7539,11219,2019-08-31,,2019-08
7681,11219,2019-09-30,,2019-09
7823,11219,2019-10-31,,2019-10
7965,11219,2019-11-30,,2019-11
8107,11219,2019-12-31,,2019-12
8249,11219,2020-01-31,,2020-01
8391,11219,2020-02-29,,2020-02
8533,11219,2020-03-31,,2020-03
8675,11219,2020-04-30,,2020-04
8817,11219,2020-05-31,,2020-05
8959,11219,2020-06-30,,2020-06
9101,11219,2020-07-31,,2020-07
9243,11219,2020-08-31,,2020-08
9385,11219,2020-09-30,,2020-09
9527,11219,2020-10-31,,2020-10
9669,11219,2020-11-30,,2020-11
9811,11219,2020-12-31,,2020-12
9953,11219,2021-01-31,,2021-01
10095,11219,2021-02-28,,2021-02
10237,11219,2021-03-31,,2021-03
10379,11219,2021-04-30,,2021-04
10521,11219,2021-05-31,,2021-05
10663,11219,2021-06-30,,2021-06
10805,11219,2021-07-31,,2021-07
10947,11219,2021-08-31,,2021-08
11089,11219,2021-09-30,,2021-09
11231,11219,2021-10-31,,2021-10
11373,11219,2021-11-30,1990.399386790647,2021-11
11515,11219,2021-12-31,1994.8268153452013,2021-12
11657,11219,2022-01-31,1991.5525920696195,2022-01
11799,11219,2022-02-28,2028.7264278022556,2022-02
11941,11219,2022-03-31,2062.982675573146,2022-03
12083,11219,2022-04-30,2139.460969806926,2022-04
12225,11219,2022-05-31,2088.9873791505083,2022-05
12367,11219,2022-06-30,2174.0162817504715,2022-06
12509,11219,2022-07-31,2221.3646843473625,2022-07
12651,11219,2022-08-31,2302.6961823607635,2022-08
12793,11219,2022-09-30,2319.6313140750044,2022-09
12935,11219,2022-10-31,2250.8088309126733,2022-10
13077,11219,2022-11-30,2240.2070879712364,2022-11
13219,11219,2022-12-31,2194.5961684803387,2022-12
13361,11219,2023-01-31,2207.6666666666665,2023-01
7,11220,2015-03-31,1548.0279071274988,2015-03
149,11220,2015-04-30,1587.3418415767987,2015-04
291,11220,2015-05-31,1601.0043530554708,2015-05
433,11220,2015-06-30,1651.0439298411784,2015-06
575,11220,2015-07-31,1637.8918054633475,2015-07
717,11220,2015-08-31,1662.9114392120346,2015-08
859,11220,2015-09-30,1665.937039009171,2015-09
1001,11220,2015-10-31,1662.349066455249,2015-10
1143,11220,2015-11-30,1667.7061053555158,2015-11
1285,11220,2015-12-31,1623.7942668910455,2015-12
1427,11220,2016-01-31,1625.84565777491,2016-01
1569,11220,2016-02-29,1606.2928982307592,2016-02
1711,11220,2016-03-31,1648.0493954279432,2016-03
1853,11220,2016-04-30,1674.302489521144,2016-04
1995,11220,2016-05-31,1683.6419969782407,2016-05
2137,11220,2016-06-30,1697.2323898127222,2016-06
2279,11220,2016-07-31,1696.3414680222445,2016-07
2421,11220,2016-08-31,1725.7962228022427,2016-08
2563,11220,2016-09-30,1718.2778639936264,2016-09
2705,11220,2016-10-31,1687.9071069969932,2016-10
2847,11220,2016-11-30,1691.1741850705014,2016-11
2989,11220,2016-12-31,1666.6580936488035,2016-12
3131,11220,2017-01-31,1730.4612602847662,2017-01
3273,11220,2017-02-28,1716.5123236830689,2017-02
3415,11220,2017-03-31,1773.3713310179667,2017-03
3557,11220,2017-04-30,1734.6330097121106,2017-04
3699,11220,2017-05-31,1757.0484585130055,2017-05
3841,11220,2017-06-30,1749.034216567248,2017-06
3983,11220,2017-07-31,1818.1613190270252,2017-07
4125,11220,2017-08-31,1828.7135713506145,2017-08
4267,11220,2017-09-30,1845.583215180997,2017-09
4409,11220,2017-10-31,1852.1914046136042,2017-10
4551,11220,2017-11-30,1841.2518921907326,2017-11
4693,11220,2017-12-31,1830.8659039022366,2017-12
4835,11220,2018-01-31,1817.5739731675546,2018-01
4977,11220,2018-02-28,1841.701291657955,2018-02
5119,11220,2018-03-31,1870.8775380464035,2018-03
5261,11220,2018-04-30,1864.1776434857209,2018-04
5403,11220,2018-05-31,1872.2121880343395,2018-05
5545,11220,2018-06-30,1867.7418893556014,2018-06
5687,11220,2018-07-31,1871.956533744435,2018-07
5829,11220,2018-08-31,1877.782524291942,2018-08
5971,11220,2018-09-30,1861.0621809143481,2018-09
6113,11220,2018-10-31,1860.8701478024082,2018-10
6255,11220,2018-11-30,1856.1074445248264,2018-11
6397,11220,2018-12-31,1842.3145729590915,2018-12
6539,11220,2019-01-31,1825.0165527629931,2019-01
6681,11220,2019-02-28,1832.89544066764,2019-02
6823,11220,2019-03-31,1869.230628091837,2019-03
6965,11220,2019-04-30,1903.6782733358216,2019-04
7107,11220,2019-05-31,1914.4654973603747,2019-05
7249,11220,2019-06-30,1925.0948008842406,2019-06
7391,11220,2019-07-31,1916.8289150418882,2019-07
7533,11220,2019-08-31,1922.3654243385001,2019-08
7675,11220,2019-09-30,1932.043527660616,2019-09
7817,11220,2019-10-31,1902.9016895397501,2019-10
7959,11220,2019-11-30,1854.8467186650091,2019-11
8101,11220,2019-12-31,1838.626030136628,2019-12
8243,11220,2020-01-31,1871.288645478747,2020-01
8385,11220,2020-02-29,1907.9855013100625,2020-02
8527,11220,2020-03-31,1951.6378273970606,2020-03
8669,11220,2020-04-30,1984.0097740050905,2020-04
8811,11220,2020-05-31,1974.771418252218,2020-05
8953,11220,2020-06-30,1959.2661296590384,2020-06
9095,11220,2020-07-31,1929.4659334887594,2020-07
9237,11220,2020-08-31,1949.5336683193664,2020-08
9379,11220,2020-09-30,1914.1365691636672,2020-09
9521,11220,2020-10-31,1886.7025165750092,2020-10
9663,11220,2020-11-30,1877.257491836606,2020-11
9805,11220,2020-12-31,1867.4786385798373,2020-12
9947,11220,2021-01-31,1866.1009480571588,2021-01
10089,11220,2021-02-28,1860.1357490743226,2021-02
10231,11220,2021-03-31,1859.1577435029294,2021-03
10373,11220,2021-04-30,1877.0455236586351,2021-04
10515,11220,2021-05-31,1871.3153266321967,2021-05
10657,11220,2021-06-30,1908.551985334147,2021-06
10799,11220,2021-07-31,1897.1257521471705,2021-07
10941,11220,2021-08-31,1937.334302737671,2021-08
11083,11220,2021-09-30,1956.7217146996813,2021-09
11225,11220,2021-10-31,1974.7341601968512,2021-10
11367,11220,2021-11-30,1948.6695198471562,2021-11
11509,11220,2021-12-31,1932.4033925519352,2021-12
11651,11220,2022-01-31,1987.5004048673247,2022-01
11793,11220,2022-02-28,2066.0946581559188,2022-02
11935,11220,2022-03-31,2112.380392745145,2022-03
12077,11220,2022-04-30,2109.355787191276,2022-04
12219,11220,2022-05-31,2100.845070884938,2022-05
12361,11220,2022-06-30,2040.013571579748,2022-06
12503,11220,2022-07-31,2077.8615265253898,2022-07
12645,11220,2022-08-31,2126.622961302961,2022-08
12787,11220,2022-09-30,2212.8972500428404,2022-09
12929,11220,2022-10-31,2241.6212566552163,2022-10
13071,11220,2022-11-30,2193.748757330722,2022-11
13213,11220,2022-12-31,2181.0662124845776,2022-12
13355,11220,2023-01-31,2177.933333333333,2023-01
14,11221,2015-03-31,2187.145617798628,2015-03
156,11221,2015-04-30,2204.2771816501954,2015-04
298,11221,2015-05-31,2236.739304250062,2015-05
440,11221,2015-06-30,2247.9381497863133,2015-06
582,11221,2015-07-31,2274.157721373353,2015-07
724,11221,2015-08-31,2282.716933154209,2015-08
866,11221,2015-09-30,2313.8868100173395,2015-09
1008,11221,2015-10-31,2332.70615094403,2015-10
1150,11221,2015-11-30,2362.754051390849,2015-11
1292,11221,2015-12-31,2369.041429149257,2015-12
1434,11221,2016-01-31,2355.884159573345,2016-01
1576,11221,2016-02-29,2342.585380374724,2016-02
1718,11221,2016-03-31,2350.442494893889,2016-03
1860,11221,2016-04-30,2363.4748198614293,2016-04
2002,11221,2016-05-31,2337.172452720149,2016-05
2144,11221,2016-06-30,2330.0081127663902,2016-06
2286,11221,2016-07-31,2358.240594183667,2016-07
2428,11221,2016-08-31,2407.188237411553,2016-08
2570,11221,2016-09-30,2443.735769126308,2016-09
2712,11221,2016-10-31,2417.077517242712,2016-10
2854,11221,2016-11-30,2413.435656322958,2016-11
2996,11221,2016-12-31,2415.515971966569,2016-12
3138,11221,2017-01-31,2428.1294638007266,2017-01
3280,11221,2017-02-28,2414.397540877497,2017-02
3422,11221,2017-03-31,2383.86756498155,2017-03
3564,11221,2017-04-30,2399.2039760176635,2017-04
3706,11221,2017-05-31,2416.0237157185875,2017-05
3848,11221,2017-06-30,2451.105047051798,2017-06
3990,11221,2017-07-31,2458.883551865522,2017-07
4132,11221,2017-08-31,2487.685209046782,2017-08
4274,11221,2017-09-30,2482.2781587413265,2017-09
4416,11221,2017-10-31,2479.695355842097,2017-10
4558,11221,2017-11-30,2463.21186477944,2017-11
4700,11221,2017-12-31,2440.817111639647,2017-12
4842,11221,2018-01-31,2433.4256147778,2018-01
4984,11221,2018-02-28,2413.081564353349,2018-02
5126,11221,2018-03-31,2436.548836946816,2018-03
5268,11221,2018-04-30,2458.1607691495487,2018-04
5410,11221,2018-05-31,2486.463441531569,2018-05
5552,11221,2018-06-30,2496.299754195498,2018-06
5694,11221,2018-07-31,2507.064553004766,2018-07
5836,11221,2018-08-31,2521.809274183156,2018-08
5978,11221,2018-09-30,2528.675094016857,2018-09
6120,11221,2018-10-31,2532.462722588633,2018-10
6262,11221,2018-11-30,2524.683528112644,2018-11
6404,11221,2018-12-31,2495.491360162597,2018-12
6546,11221,2019-01-31,2487.4190305412385,2019-01
6688,11221,2019-02-28,2482.333186851682,2019-02
6830,11221,2019-03-31,2517.090561518324,2019-03
6972,11221,2019-04-30,2532.090061271685,2019-04
7114,11221,2019-05-31,2561.1617159536186,2019-05
7256,11221,2019-06-30,2558.156180275149,2019-06
7398,11221,2019-07-31,2568.360867883841,2019-07
7540,11221,2019-08-31,2582.4066431407637,2019-08
7682,11221,2019-09-30,2624.248994832764,2019-09
7824,11221,2019-10-31,2637.314833045247,2019-10
7966,11221,2019-11-30,2629.255483172293,2019-11
8108,11221,2019-12-31,2608.086886926813,2019-12
8250,11221,2020-01-31,2592.107279502214,2020-01
8392,11221,2020-02-29,2620.4343120645244,2020-02
8534,11221,2020-03-31,2637.994765853626,2020-03
8676,11221,2020-04-30,2660.4382510465216,2020-04
8818,11221,2020-05-31,2635.3974305761467,2020-05
8960,11221,2020-06-30,2607.1036945167293,2020-06
9102,11221,2020-07-31,2565.1439670204386,2020-07
9244,11221,2020-08-31,2525.1259973563306,2020-08
9386,11221,2020-09-30,2483.356364561728,2020-09
9528,11221,2020-10-31,2442.3392594672423,2020-10
9670,11221,2020-11-30,2405.868172990476,2020-11
9812,11221,2020-12-31,2366.956933322608,2020-12
9954,11221,2021-01-31,2344.753913374533,2021-01
10096,11221,2021-02-28,2332.4583537353897,2021-02
10238,11221,2021-03-31,2342.843968854517,2021-03
10380,11221,2021-04-30,2382.498833540641,2021-04
10522,11221,2021-05-31,2413.1170346066087,2021-05
10664,11221,2021-06-30,2461.0184798688133,2021-06
10806,11221,2021-07-31,2511.147778358321,2021-07
10948,11221,2021-08-31,2584.0378484584053,2021-08
11090,11221,2021-09-30,2632.2245011470604,2021-09
11232,11221,2021-10-31,2647.3113009820336,2021-10
11374,11221,2021-11-30,2668.259996146097,2021-11
11516,11221,2021-12-31,2689.157657198416,2021-12
11658,11221,2022-01-31,2727.1683270648628,2022-01
11800,11221,2022-02-28,2751.2922440339153,2022-02
11942,11221,2022-03-31,2784.1350875489684,2022-03
12084,11221,2022-04-30,2817.9270494100892,2022-04
12226,11221,2022-05-31,2886.7310532526426,2022-05
12368,11221,2022-06-30,2988.52120701566,2022-06
12510,11221,2022-07-31,3090.6253674616687,2022-07
12652,11221,2022-08-31,3161.176535807222,2022-08
12794,11221,2022-09-30,3168.6238020873748,2022-09
12936,11221,2022-10-31,3150.6919813636378,2022-10
13078,11221,2022-11-30,3089.7880171688894,2022-11
13220,11221,2022-12-31,3029.998331611001,2022-12
13362,11221,2023-01-31,3002.2591680350306,2023-01
94,11222,2015-03-31,2601.535967513514,2015-03
236,11222,2015-04-30,2609.5209792836904,2015-04
378,11222,2015-05-31,2644.669429661855,2015-05
520,11222,2015-06-30,2660.5410343004983,2015-06
662,11222,2015-07-31,2713.679864168379,2015-07
804,11222,2015-08-31,2737.4455844087715,2015-08
946,11222,2015-09-30,2739.4220745208763,2015-09
1088,11222,2015-10-31,2722.080711413773,2015-10
1230,11222,2015-11-30,2719.116633873731,2015-11
1372,11222,2015-12-31,2714.415655941049,2015-12
1514,11222,2016-01-31,2691.911627319172,2016-01
1656,11222,2016-02-29,2713.035636279948,2016-02
1798,11222,2016-03-31,2707.7387451057994,2016-03
1940,11222,2016-04-30,2738.0580936282754,2016-04
2082,11222,2016-05-31,2705.0775057626943,2016-05
2224,11222,2016-06-30,2719.771006970456,2016-06
2366,11222,2016-07-31,2737.364914922057,2016-07
2508,11222,2016-08-31,2768.2748132798247,2016-08
2650,11222,2016-09-30,2786.259494246689,2016-09
2792,11222,2016-10-31,2779.3160025659786,2016-10
2934,11222,2016-11-30,2775.6535587209078,2016-11
3076,11222,2016-12-31,2781.060387999996,2016-12
3218,11222,2017-01-31,2751.3646137715896,2017-01
3360,11222,2017-02-28,2744.513882904432,2017-02
3502,11222,2017-03-31,2757.507426366757,2017-03
3644,11222,2017-04-30,2789.386866888501,2017-04
3786,11222,2017-05-31,2804.426007324625,2017-05
3928,11222,2017-06-30,2789.7174536475122,2017-06
4070,11222,2017-07-31,2805.822678709163,2017-07
4212,11222,2017-08-31,2803.6802637825567,2017-08
4354,11222,2017-09-30,2809.6095871091347,2017-09
4496,11222,2017-10-31,2787.244073193759,2017-10
4638,11222,2017-11-30,2785.401173597441,2017-11
4780,11222,2017-12-31,2773.0260075044193,2017-12
4922,11222,2018-01-31,2773.7514492118025,2018-01
5064,11222,2018-02-28,2768.0167007873706,2018-02
5206,11222,2018-03-31,2775.4871371480735,2018-03
5348,11222,2018-04-30,2804.352900182521,2018-04
5490,11222,2018-05-31,2813.7858100060216,2018-05
5632,11222,2018-06-30,2818.269519894365,2018-06
5774,11222,2018-07-31,2831.4431725641443,2018-07
5916,11222,2018-08-31,2855.475633464785,2018-08
6058,11222,2018-09-30,2843.6960568280188,2018-09
6200,11222,2018-10-31,2798.6758315140505,2018-10
6342,11222,2018-11-30,2761.5240378044023,2018-11
6484,11222,2018-12-31,2768.451469288579,2018-12
6626,11222,2019-01-31,2758.8080628098555,2019-01
6768,11222,2019-02-28,2795.1406503493126,2019-02
6910,11222,2019-03-31,2818.9052440190057,2019-03
7052,11222,2019-04-30,2854.949974152243,2019-04
7194,11222,2019-05-31,2863.3829132107307,2019-05
7336,11222,2019-06-30,2891.5096195004835,2019-06
7478,11222,2019-07-31,2945.750116099953,2019-07
7620,11222,2019-08-31,2970.163335317458,2019-08
7762,11222,2019-09-30,2961.0795293634264,2019-09
7904,11222,2019-10-31,2933.668018034958,2019-10
8046,11222,2019-11-30,2835.0284045451244,2019-11
8188,11222,2019-12-31,2834.1164528961604,2019-12
8330,11222,2020-01-31,2839.307928206981,2020-01
8472,11222,2020-02-29,2960.267474078241,2020-02
8614,11222,2020-03-31,2988.3900070172413,2020-03
8756,11222,2020-04-30,2959.965677407354,2020-04
8898,11222,2020-05-31,2925.222813742393,2020-05
9040,11222,2020-06-30,2904.043328667618,2020-06
9182,11222,2020-07-31,2927.5758404877392,2020-07
9324,11222,2020-08-31,2900.7210855421645,2020-08
9466,11222,2020-09-30,2836.8731014042583,2020-09
9608,11222,2020-10-31,2757.812283779396,2020-10
9750,11222,2020-11-30,2700.1194965802442,2020-11
9892,11222,2020-12-31,2678.0722905964844,2020-12
10034,11222,2021-01-31,2691.4193427638324,2021-01
10176,11222,2021-02-28,2699.7830550109193,2021-02
10318,11222,2021-03-31,2760.9996886473327,2021-03
10460,11222,2021-04-30,2806.149747277799,2021-04
10602,11222,2021-05-31,2902.0593248512487,2021-05
10744,11222,2021-06-30,2953.544835093156,2021-06
10886,11222,2021-07-31,3061.74567092142,2021-07
11028,11222,2021-08-31,3121.4991639878776,2021-08
11170,11222,2021-09-30,3179.58062039954,2021-09
11312,11222,2021-10-31,3161.619273128369,2021-10
11454,11222,2021-11-30,3111.187213703758,2021-11
11596,11222,2021-12-31,3106.1005528881374,2021-12
11738,11222,2022-01-31,3149.884036299848,2022-01
11880,11222,2022-02-28,3263.5062750998854,2022-02
12022,11222,2022-03-31,3359.603530958072,2022-03
12164,11222,2022-04-30,3402.781453851034,2022-04
12306,11222,2022-05-31,3462.3446796512185,2022-05
12448,11222,2022-06-30,3534.3946354227364,2022-06
12590,11222,2022-07-31,3640.2418596364296,2022-07
12732,11222,2022-08-31,3730.473726909845,2022-08
12874,11222,2022-09-30,3725.676709347024,2022-09
13016,11222,2022-10-31,3699.187478382224,2022-10
13158,11222,2022-11-30,3618.938121686977,2022-11
13300,11222,2022-12-31,3608.1975982892623,2022-12
13442,11222,2023-01-31,3580.6511585477106,2023-01
17,11223,2015-03-31,,2015-03
159,11223,2015-04-30,1532.8164408123685,2015-04
301,11223,2015-05-31,1550.8676021165577,2015-05
443,11223,2015-06-30,1577.0622999990362,2015-06
585,11223,2015-07-31,1588.3234396443759,2015-07
727,11223,2015-08-31,1598.944063691339,2015-08
869,11223,2015-09-30,1557.8983852866172,2015-09
1011,11223,2015-10-31,1546.2769046324822,2015-10
1153,11223,2015-11-30,1578.1833289950641,2015-11
1295,11223,2015-12-31,1616.5893706260047,2015-12
1437,11223,2016-01-31,1644.2752231529446,2016-01
1579,11223,2016-02-29,1648.2777604084374,2016-02
1721,11223,2016-03-31,1675.2692905750598,2016-03
1863,11223,2016-04-30,1685.7823379226943,2016-04
2005,11223,2016-05-31,1668.126342108171,2016-05
2147,11223,2016-06-30,1695.7508577487372,2016-06
2289,11223,2016-07-31,1719.9687646746954,2016-07
2431,11223,2016-08-31,1756.5652800114767,2016-08
2573,11223,2016-09-30,1722.6655764967618,2016-09
2715,11223,2016-10-31,1687.2752235933401,2016-10
2857,11223,2016-11-30,1684.805435463471,2016-11
2999,11223,2016-12-31,1728.3178359340395,2016-12
3141,11223,2017-01-31,1764.3073426813453,2017-01
3283,11223,2017-02-28,1761.5314618456116,2017-02
3425,11223,2017-03-31,1743.8197175901125,2017-03
3567,11223,2017-04-30,1767.2102769421826,2017-04
3709,11223,2017-05-31,1785.3860260718266,2017-05
3851,11223,2017-06-30,1771.9387974898184,2017-06
3993,11223,2017-07-31,1778.437818806834,2017-07
4135,11223,2017-08-31,1746.094531127616,2017-08
4277,11223,2017-09-30,1755.7315702745295,2017-09
4419,11223,2017-10-31,1743.077041374093,2017-10
4561,11223,2017-11-30,1775.7005772602222,2017-11
4703,11223,2017-12-31,1789.376539110363,2017-12
4845,11223,2018-01-31,1792.0365298547822,2018-01
4987,11223,2018-02-28,1799.6073147101215,2018-02
5129,11223,2018-03-31,1833.927552248004,2018-03
5271,11223,2018-04-30,1854.7429385844466,2018-04
5413,11223,2018-05-31,1835.2111963803782,2018-05
5555,11223,2018-06-30,1797.0332198632736,2018-06
5697,11223,2018-07-31,1786.8771234494875,2018-07
5839,11223,2018-08-31,1780.9363776299383,2018-08
5981,11223,2018-09-30,1815.9631033387568,2018-09
6123,11223,2018-10-31,1817.774313485589,2018-10
6265,11223,2018-11-30,1852.283251854673,2018-11
6407,11223,2018-12-31,1835.999056576721,2018-12
6549,11223,2019-01-31,1842.513812804381,2019-01
6691,11223,2019-02-28,1844.2052491536126,2019-02
6833,11223,2019-03-31,1826.5555568085683,2019-03
6975,11223,2019-04-30,1858.4689633660269,2019-04
7117,11223,2019-05-31,1855.3751752401188,2019-05
7259,11223,2019-06-30,1866.7412287698278,2019-06
7401,11223,2019-07-31,1846.3324088760232,2019-07
7543,11223,2019-08-31,1857.328354991344,2019-08
7685,11223,2019-09-30,1885.581171398276,2019-09
7827,11223,2019-10-31,1912.4383241939865,2019-10
7969,11223,2019-11-30,1907.445030149888,2019-11
8111,11223,2019-12-31,1916.4956294728613,2019-12
8253,11223,2020-01-31,1921.996869523956,2020-01
8395,11223,2020-02-29,1925.738210766808,2020-02
8537,11223,2020-03-31,1929.790487972396,2020-03
8679,11223,2020-04-30,1953.5925167069006,2020-04
8821,11223,2020-05-31,1997.5271324636249,2020-05
8963,11223,2020-06-30,2004.276627964423,2020-06
9105,11223,2020-07-31,1963.8802191068685,2020-07
9247,11223,2020-08-31,1924.0957738545767,2020-08
9389,11223,2020-09-30,1903.7975393773481,2020-09
9531,11223,2020-10-31,1879.18468517892,2020-10
9673,11223,2020-11-30,1847.0995220559776,2020-11
9815,11223,2020-12-31,1862.9045450976346,2020-12
9957,11223,2021-01-31,1875.7323493819033,2021-01
10099,11223,2021-02-28,1959.999434346868,2021-02
10241,11223,2021-03-31,1936.6550589838473,2021-03
10383,11223,2021-04-30,1953.1120315666428,2021-04
10525,11223,2021-05-31,1925.6749339247335,2021-05
10667,11223,2021-06-30,1908.8090372829558,2021-06
10809,11223,2021-07-31,1926.232908012433,2021-07
10951,11223,2021-08-31,1943.092073673412,2021-08
11093,11223,2021-09-30,1979.7658824244988,2021-09
11235,11223,2021-10-31,1971.4639515265121,2021-10
