,zillow_zip,zillow_month_day,zillow_rent_value_index,zillow_month
11933,10280,2/29/2020,3640.4887479999998,2020-02
133,10280,3/31/2015,3510.477021,2015-03
2533,10280,3/31/2016,3431.9270509999997,2016-03
4933,10280,3/31/2017,3332.328918,2017-03
7333,10280,3/31/2018,3402.496886,2018-03
9733,10280,3/31/2019,3573.2802,2019-03
12133,10280,3/31/2020,3692.269625,2020-03
14533,10280,3/31/2021,3126.286352,2021-03
16933,10280,3/31/2022,4129.69575,2022-03
333,10280,4/30/2015,3455.014358,2015-04
2733,10280,4/30/2016,3445.506193,2016-04
5133,10280,4/30/2017,3409.026525,2017-04
7533,10280,4/30/2018,3435.883368,2018-04
9933,10280,4/30/2019,3618.961583,2019-04
12333,10280,4/30/2020,3668.6136880000004,2020-04
14733,10280,4/30/2021,3150.792215,2021-04
17133,10280,4/30/2022,4224.039802,2022-04
533,10280,5/31/2015,3424.934507,2015-05
2933,10280,5/31/2016,3504.8043549999998,2016-05
5333,10280,5/31/2017,3479.6462450000004,2017-05
7733,10280,5/31/2018,3461.420283,2018-05
10133,10280,5/31/2019,3666.627698,2019-05
12533,10280,5/31/2020,3622.8666770000004,2020-05
14933,10280,5/31/2021,3257.6415230000002,2021-05
17333,10280,5/31/2022,4202.092258,2022-05
733,10280,6/30/2015,3453.70406,2015-06
3133,10280,6/30/2016,3503.4372789999998,2016-06
5533,10280,6/30/2017,3503.3889630000003,2017-06
7933,10280,6/30/2018,3492.515131,2018-06
10333,10280,6/30/2019,3663.353022,2019-06
12733,10280,6/30/2020,3494.0916439999996,2020-06
15133,10280,6/30/2021,3465.953608,2021-06
17533,10280,6/30/2022,4250.016357,2022-06
933,10280,7/31/2015,3488.6585189999996,2015-07
3333,10280,7/31/2016,3508.6257729999998,2016-07
5733,10280,7/31/2017,3506.111551,2017-07
8133,10280,7/31/2018,3561.3643829999996,2018-07
10533,10280,7/31/2019,3715.856222,2019-07
12933,10280,7/31/2020,3318.699654,2020-07
15333,10280,7/31/2021,3611.11534,2021-07
17733,10280,7/31/2022,4324.452382,2022-07
1133,10280,8/31/2015,3496.591183,2015-08
3533,10280,8/31/2016,3505.9668520000005,2016-08
5933,10280,8/31/2017,3517.466058,2017-08
8333,10280,8/31/2018,3639.125533,2018-08
10733,10280,8/31/2019,3718.335083,2019-08
13133,10280,8/31/2020,3200.1996489999997,2020-08
15533,10280,8/31/2021,3786.7413450000004,2021-08
17933,10280,8/31/2022,4422.594501,2022-08
1333,10280,9/30/2015,3499.177482,2015-09
3733,10280,9/30/2016,3511.618623,2016-09
6133,10280,9/30/2017,3507.7665130000005,2017-09
8533,10280,9/30/2018,3668.549254,2018-09
10933,10280,9/30/2019,3755.3002450000004,2019-09
13333,10280,9/30/2020,3103.7083079999998,2020-09
15733,10280,9/30/2021,3886.8557560000004,2021-09
18133,10280,9/30/2022,4434.1018460000005,2022-09
2148,10281,1/31/2016,3611.0,2016-01
4548,10281,1/31/2017,3561.9,2017-01
6948,10281,1/31/2018,3562.4,2018-01
9348,10281,1/31/2019,3731.4,2019-01
11748,10281,1/31/2020,3838.7,2020-01
14148,10281,1/31/2021,3269.9,2021-01
16548,10281,1/31/2022,4243.8,2022-01
18948,10281,1/31/2023,4565.3,2023-01
1548,10281,10/31/2015,3754.3,2015-10
3948,10281,10/31/2016,3755.5,2016-10
6348,10281,10/31/2017,3703.7,2017-10
8748,10281,10/31/2018,3818.3,2018-10
11148,10281,10/31/2019,3897.7,2019-10
13548,10281,10/31/2020,3317.9,2020-10
15948,10281,10/31/2021,4170.2,2021-10
18348,10281,10/31/2022,4726.3,2022-10
1748,10281,11/30/2015,3744.0,2015-11
4148,10281,11/30/2016,3634.3,2016-11
6548,10281,11/30/2017,3649.7,2017-11
8948,10281,11/30/2018,3797.2,2018-11
11348,10281,11/30/2019,3876.0,2019-11
13748,10281,11/30/2020,3258.1,2020-11
16148,10281,11/30/2021,4256.4,2021-11
18548,10281,11/30/2022,4686.7,2022-11
1948,10281,12/31/2015,3694.3,2015-12
4348,10281,12/31/2016,3567.7,2016-12
6748,10281,12/31/2017,3588.3,2017-12
9148,10281,12/31/2018,3759.4,2018-12
11548,10281,12/31/2019,3835.8,2019-12
13948,10281,12/31/2020,3283.4,2020-12
16348,10281,12/31/2021,4210.4,2021-12
18748,10281,12/31/2022,4600.0,2022-12
4748,10281,2/28/2017,3560.6,2017-02
7148,10281,2/28/2018,3560.2,2018-02
9548,10281,2/28/2019,3730.5,2019-02
14348,10281,2/28/2021,3291.3,2021-02
16748,10281,2/28/2022,4310.6,2022-02
2348,10281,2/29/2016,3582.1,2016-02
11948,10281,2/29/2020,3849.7,2020-02
148,10281,3/31/2015,3606.8,2015-03
2548,10281,3/31/2016,3588.6,2016-03
4948,10281,3/31/2017,3614.6,2017-03
7348,10281,3/31/2018,3580.0,2018-03
9748,10281,3/31/2019,3763.7,2019-03
12148,10281,3/31/2020,3870.0,2020-03
14548,10281,3/31/2021,3329.1,2021-03
16948,10281,3/31/2022,4428.3,2022-03
348,10281,4/30/2015,3621.6,2015-04
2748,10281,4/30/2016,3633.2,2016-04
5148,10281,4/30/2017,3626.6,2017-04
7548,10281,4/30/2018,3591.3,2018-04
9948,10281,4/30/2019,3803.8,2019-04
12348,10281,4/30/2020,3857.0,2020-04
14748,10281,4/30/2021,3401.9,2021-04
17148,10281,4/30/2022,4531.4,2022-04
548,10281,5/31/2015,3643.6,2015-05
2948,10281,5/31/2016,3664.9,2016-05
5348,10281,5/31/2017,3655.7,2017-05
7748,10281,5/31/2018,3622.6,2018-05
10148,10281,5/31/2019,3852.3,2019-05
12548,10281,5/31/2020,3811.6,2020-05
14948,10281,5/31/2021,3504.5,2021-05
17348,10281,5/31/2022,4634.9,2022-05
748,10281,6/30/2015,3649.4,2015-06
3148,10281,6/30/2016,3667.2,2016-06
5548,10281,6/30/2017,3653.2,2017-06
7948,10281,6/30/2018,3673.7,2018-06
10348,10281,6/30/2019,3878.5,2019-06
12748,10281,6/30/2020,3756.5,2020-06
15148,10281,6/30/2021,3639.5,2021-06
17548,10281,6/30/2022,4742.2,2022-06
948,10281,7/31/2015,3673.6,2015-07
3348,10281,7/31/2016,3675.6,2016-07
5748,10281,7/31/2017,3697.6,2017-07
8148,10281,7/31/2018,3744.3,2018-07
10548,10281,7/31/2019,3904.2,2019-07
12948,10281,7/31/2020,3667.9,2020-07
15348,10281,7/31/2021,3794.2,2021-07
17748,10281,7/31/2022,4785.0,2022-07
1148,10281,8/31/2015,3699.7,2015-08
3548,10281,8/31/2016,3677.8,2016-08
5948,10281,8/31/2017,3718.3,2017-08
8348,10281,8/31/2018,3788.5,2018-08
10748,10281,8/31/2019,3908.7,2019-08
13148,10281,8/31/2020,3562.8,2020-08
15548,10281,8/31/2021,3910.8,2021-08
17948,10281,8/31/2022,4806.8,2022-08
1348,10281,9/30/2015,3744.2,2015-09
3748,10281,9/30/2016,3692.1,2016-09
6148,10281,9/30/2017,3738.3,2017-09
8548,10281,9/30/2018,3810.8,2018-09
10948,10281,9/30/2019,3926.2,2019-09
13348,10281,9/30/2020,3397.5,2020-09
15748,10281,9/30/2021,3750.2,2021-09
18148,10281,9/30/2022,4785.1,2022-09
2135,10282,1/31/2016,4740.159240999999,2016-01
4535,10282,1/31/2017,4688.9170619999995,2017-01
6935,10282,1/31/2018,4640.908766,2018-01
9335,10282,1/31/2019,4974.502697999999,2019-01
11735,10282,1/31/2020,5004.289431,2020-01
14135,10282,1/31/2021,4555.255214,2021-01
16535,10282,1/31/2022,5731.430036,2022-01
18935,10282,1/31/2023,6665.777778,2023-01
1535,10282,10/31/2015,4913.222135,2015-10
3935,10282,10/31/2016,4730.456164,2016-10
6335,10282,10/31/2017,4907.49465,2017-10
8735,10282,10/31/2018,4985.357663000001,2018-10
11135,10282,10/31/2019,5074.635326,2019-10
13535,10282,10/31/2020,4606.483938,2020-10
15935,10282,10/31/2021,5574.357276,2021-10
18335,10282,10/31/2022,6748.589768000001,2022-10
1735,10282,11/30/2015,4857.064678,2015-11
4135,10282,11/30/2016,4755.718382,2016-11
6535,10282,11/30/2017,4844.638986,2017-11
8935,10282,11/30/2018,5012.397532,2018-11
11335,10282,11/30/2019,5058.589593,2019-11
13735,10282,11/30/2020,4480.858936,2020-11
16135,10282,11/30/2021,5898.1960770000005,2021-11
18535,10282,11/30/2022,6727.583340000001,2022-11
1935,10282,12/31/2015,4830.607593,2015-12
4335,10282,12/31/2016,4653.874627,2016-12
6735,10282,12/31/2017,4734.164017,2017-12
9135,10282,12/31/2018,5016.199873,2018-12
11535,10282,12/31/2019,5009.641926,2019-12
13935,10282,12/31/2020,4587.206924,2020-12
16335,10282,12/31/2021,5725.339546,2021-12
18735,10282,12/31/2022,6708.966342000001,2022-12
4735,10282,2/28/2017,4668.109921,2017-02
7135,10282,2/28/2018,4581.814797,2018-02
9535,10282,2/28/2019,4980.127785000001,2019-02
14335,10282,2/28/2021,4685.228214,2021-02
16735,10282,2/28/2022,5786.103954,2022-02
2335,10282,2/29/2016,4802.853229,2016-02
11935,10282,2/29/2020,5004.7647,2020-02
135,10282,3/31/2015,4779.043364,2015-03
2535,10282,3/31/2016,4728.142356,2016-03
4935,10282,3/31/2017,4839.537971,2017-03
7335,10282,3/31/2018,4579.545692000001,2018-03
9735,10282,3/31/2019,4985.5273560000005,2019-03
12135,10282,3/31/2020,4979.80685,2020-03
14535,10282,3/31/2021,4728.37677,2021-03
16935,10282,3/31/2022,6046.533256000001,2022-03
335,10282,4/30/2015,4691.991661,2015-04
2735,10282,4/30/2016,4765.852493,2016-04
5135,10282,4/30/2017,4848.534777000001,2017-04
7535,10282,4/30/2018,4591.780109,2018-04
9935,10282,4/30/2019,5003.128761,2019-04
12335,10282,4/30/2020,5011.045974000001,2020-04
14735,10282,4/30/2021,4792.555687,2021-04
17135,10282,4/30/2022,6449.5975450000005,2022-04
535,10282,5/31/2015,4726.570462,2015-05
2935,10282,5/31/2016,4737.705220000001,2016-05
5335,10282,5/31/2017,4848.940334000001,2017-05
7735,10282,5/31/2018,4686.131693,2018-05
10135,10282,5/31/2019,5029.965188,2019-05
12535,10282,5/31/2020,4984.105361,2020-05
14935,10282,5/31/2021,4912.944146,2021-05
17335,10282,5/31/2022,6671.474774,2022-05
735,10282,6/30/2015,4703.42038,2015-06
3135,10282,6/30/2016,4751.010741,2016-06
5535,10282,6/30/2017,4796.03701,2017-06
7935,10282,6/30/2018,4781.638103,2018-06
10335,10282,6/30/2019,5067.335405,2019-06
12735,10282,6/30/2020,5030.497281,2020-06
15135,10282,6/30/2021,5070.616534000001,2021-06
17535,10282,6/30/2022,6806.377847,2022-06
935,10282,7/31/2015,4729.882354,2015-07
3335,10282,7/31/2016,4768.21008,2016-07
5735,10282,7/31/2017,4834.723475,2017-07
8135,10282,7/31/2018,4900.581784,2018-07
10535,10282,7/31/2019,5065.415083,2019-07
12935,10282,7/31/2020,4941.655001,2020-07
15335,10282,7/31/2021,5242.177081,2021-07
17735,10282,7/31/2022,6803.064219,2022-07
1135,10282,8/31/2015,4753.646743,2015-08
3535,10282,8/31/2016,4775.975857,2016-08
5935,10282,8/31/2017,4872.326069,2017-08
8335,10282,8/31/2018,4931.37471,2018-08
10735,10282,8/31/2019,5046.216485,2019-08
13135,10282,8/31/2020,4837.092893999999,2020-08
15535,10282,8/31/2021,5192.809889,2021-08
17935,10282,8/31/2022,6908.863179999999,2022-08
1335,10282,9/30/2015,4843.456451,2015-09
3735,10282,9/30/2016,4785.6405460000005,2016-09
6135,10282,9/30/2017,4932.3875960000005,2017-09
8535,10282,9/30/2018,4930.269372,2018-09
10935,10282,9/30/2019,5083.098592,2019-09
13335,10282,9/30/2020,4605.713115,2020-09
15735,10282,9/30/2021,5140.8817899999995,2021-09
18135,10282,9/30/2022,6920.256808,2022-09
2091,10301,1/31/2016,1347.129395,2016-01
4491,10301,1/31/2017,1559.32323,2017-01
6891,10301,1/31/2018,1510.014565,2018-01
9291,10301,1/31/2019,1736.277835,2019-01
11691,10301,1/31/2020,1710.006193,2020-01
14091,10301,1/31/2021,1820.9150120000002,2021-01
16491,10301,1/31/2022,1931.5985280000002,2022-01
18891,10301,1/31/2023,2077.777778,2023-01
1491,10301,10/31/2015,1337.0762320000001,2015-10
3891,10301,10/31/2016,1561.727668,2016-10
6291,10301,10/31/2017,1638.521415,2017-10
8691,10301,10/31/2018,1730.31963,2018-10
11091,10301,10/31/2019,1744.848148,2019-10
13491,10301,10/31/2020,1875.0580129999998,2020-10
15891,10301,10/31/2021,1966.3881390000001,2021-10
18291,10301,10/31/2022,1959.252946,2022-10
1691,10301,11/30/2015,1340.418923,2015-11
4091,10301,11/30/2016,1566.074785,2016-11
6491,10301,11/30/2017,1578.8817099999999,2017-11
8891,10301,11/30/2018,1718.27041,2018-11
11291,10301,11/30/2019,1766.9778579999997,2019-11
13691,10301,11/30/2020,1905.2089030000002,2020-11
16091,10301,11/30/2021,1964.1039629999998,2021-11
18491,10301,11/30/2022,1971.6714579999998,2022-11
1891,10301,12/31/2015,1343.7699699999998,2015-12
4291,10301,12/31/2016,1557.64734,2016-12
6691,10301,12/31/2017,1578.514973,2017-12
9091,10301,12/31/2018,1736.2051149999998,2018-12
11491,10301,12/31/2019,1789.565623,2019-12
13891,10301,12/31/2020,1895.6731379999999,2020-12
16291,10301,12/31/2021,1902.640841,2021-12
18691,10301,12/31/2022,2009.347259,2022-12
4691,10301,2/28/2017,1528.546349,2017-02
7091,10301,2/28/2018,1548.4424080000001,2018-02
9491,10301,2/28/2019,1714.9400899999998,2019-02
14291,10301,2/28/2021,1803.4037440000002,2021-02
16691,10301,2/28/2022,1999.226259,2022-02
2291,10301,2/29/2016,1380.80763,2016-02
11891,10301,2/29/2020,1698.731981,2020-02
91,10301,3/31/2015,1313.909642,2015-03
2491,10301,3/31/2016,1383.062781,2016-03
4891,10301,3/31/2017,1430.942142,2017-03
7291,10301,3/31/2018,1564.7943070000001,2018-03
9691,10301,3/31/2019,1667.716564,2019-03
12091,10301,3/31/2020,1729.699975,2020-03
14491,10301,3/31/2021,1765.85195,2021-03
16891,10301,3/31/2022,2057.143679,2022-03
291,10301,4/30/2015,1317.194417,2015-04
2691,10301,4/30/2016,1400.6014109999999,2016-04
5091,10301,4/30/2017,1445.396103,2017-04
7491,10301,4/30/2018,1612.270569,2018-04
9891,10301,4/30/2019,1684.9478329999997,2019-04
12291,10301,4/30/2020,1793.528961,2020-04
14691,10301,4/30/2021,1825.483393,2021-04
17091,10301,4/30/2022,2021.39945,2022-04
491,10301,5/31/2015,1320.4874029999999,2015-05
2891,10301,5/31/2016,1418.7633039999998,2016-05
5291,10301,5/31/2017,1474.23333,2017-05
7691,10301,5/31/2018,1657.251842,2018-05
10091,10301,5/31/2019,1704.47662,2019-05
12491,10301,5/31/2020,1815.974008,2020-05
14891,10301,5/31/2021,1913.2841859999999,2021-05
17291,10301,5/31/2022,1987.349556,2022-05
691,10301,6/30/2015,1323.7886210000001,2015-06
3091,10301,6/30/2016,1416.653307,2016-06
5491,10301,6/30/2017,1532.903603,2017-06
7891,10301,6/30/2018,1647.861782,2018-06
10291,10301,6/30/2019,1762.36214,2019-06
12691,10301,6/30/2020,1810.4121030000001,2020-06
15091,10301,6/30/2021,1964.313234,2021-06
17491,10301,6/30/2022,2028.1194719999999,2022-06
891,10301,7/31/2015,1327.098093,2015-07
3291,10301,7/31/2016,1343.076259,2016-07
5691,10301,7/31/2017,1580.8267230000001,2017-07
8091,10301,7/31/2018,1707.364959,2018-07
10491,10301,7/31/2019,1766.321534,2019-07
12891,10301,7/31/2020,1837.508145,2020-07
15291,10301,7/31/2021,2060.369239,2021-07
17691,10301,7/31/2022,2117.140239,2022-07
1091,10301,8/31/2015,1330.4158380000001,2015-08
3491,10301,8/31/2016,1378.209533,2016-08
5891,10301,8/31/2017,1586.122787,2017-08
8291,10301,8/31/2018,1739.7248960000002,2018-08
10691,10301,8/31/2019,1747.768284,2019-08
13091,10301,8/31/2020,1846.2893980000001,2020-08
15491,10301,8/31/2021,1987.522943,2021-08
17891,10301,8/31/2022,2113.500551,2022-08
1291,10301,9/30/2015,1333.741877,2015-09
3691,10301,9/30/2016,1447.042326,2016-09
6091,10301,9/30/2017,1599.2738880000002,2017-09
8491,10301,9/30/2018,1760.949593,2018-09
10891,10301,9/30/2019,1725.270124,2019-09
13291,10301,9/30/2020,1869.737255,2020-09
15691,10301,9/30/2021,2018.21712,2021-09
18091,10301,9/30/2022,2050.823136,2022-09
2149,10302,1/31/2016,1263.6,2016-01
4549,10302,1/31/2017,1453.1,2017-01
6949,10302,1/31/2018,1412.5,2018-01
9349,10302,1/31/2019,1620.4,2019-01
11749,10302,1/31/2020,1610.6,2020-01
14149,10302,1/31/2021,1874.8,2021-01
16549,10302,1/31/2022,1980.3,2022-01
18949,10302,1/31/2023,2120.9,2023-01
1549,10302,10/31/2015,1226.1,2015-10
3949,10302,10/31/2016,1456.1,2016-10
6349,10302,10/31/2017,1522.7,2017-10
8749,10302,10/31/2018,1614.3,2018-10
11149,10302,10/31/2019,1628.0,2019-10
13549,10302,10/31/2020,1873.4,2020-10
15949,10302,10/31/2021,1974.3,2021-10
18349,10302,10/31/2022,2152.4,2022-10
1749,10302,11/30/2015,1238.5,2015-11
4149,10302,11/30/2016,1459.8,2016-11
6549,10302,11/30/2017,1470.7,2017-11
8949,10302,11/30/2018,1602.9,2018-11
11349,10302,11/30/2019,1649.5,2019-11
13749,10302,11/30/2020,1911.5,2020-11
16149,10302,11/30/2021,1995.4,2021-11
18549,10302,11/30/2022,2208.3,2022-11
1949,10302,12/31/2015,1251.0,2015-12
4349,10302,12/31/2016,1451.2,2016-12
6749,10302,12/31/2017,1477.1,2017-12
9149,10302,12/31/2018,1620.6,2018-12
11549,10302,12/31/2019,1670.6,2019-12
13949,10302,12/31/2020,1893.0,2020-12
16349,10302,12/31/2021,1948.9,2021-12
18749,10302,12/31/2022,2200.5,2022-12
4749,10302,2/28/2017,1425.0,2017-02
7149,10302,2/28/2018,1446.1,2018-02
9549,10302,2/28/2019,1601.4,2019-02
14349,10302,2/28/2021,1838.0,2021-02
16749,10302,2/28/2022,1968.1,2022-02
2349,10302,2/29/2016,1276.4,2016-02
11949,10302,2/29/2020,1597.7,2020-02
149,10302,3/31/2015,1142.8,2015-03
2549,10302,3/31/2016,1289.3,2016-03
4949,10302,3/31/2017,#DIV/0!,2017-03
7349,10302,3/31/2018,1460.4,2018-03
9749,10302,3/31/2019,1556.5,2019-03
12149,10302,3/31/2020,1623.8,2020-03
14549,10302,3/31/2021,1812.5,2021-03
16949,10302,3/31/2022,1960.5,2022-03
349,10302,4/30/2015,1154.3,2015-04
2749,10302,4/30/2016,1305.5,2016-04
5149,10302,4/30/2017,1347.3,2017-04
7549,10302,4/30/2018,1504.9,2018-04
9949,10302,4/30/2019,1572.5,2019-04
12349,10302,4/30/2020,1667.5,2020-04
14749,10302,4/30/2021,1828.7,2021-04
17149,10302,4/30/2022,2004.3,2022-04
549,10302,5/31/2015,1166.0,2015-05
2949,10302,5/31/2016,1322.4,2016-05
5349,10302,5/31/2017,1374.1,2017-05
7749,10302,5/31/2018,1546.2,2018-05
10149,10302,5/31/2019,1590.0,2019-05
12549,10302,5/31/2020,1682.4,2020-05
14949,10302,5/31/2021,1894.7,2021-05
17349,10302,5/31/2022,2049.1,2022-05
749,10302,6/30/2015,1177.8,2015-06
3149,10302,6/30/2016,1320.4,2016-06
5549,10302,6/30/2017,1428.8,2017-06
7949,10302,6/30/2018,1537.2,2018-06
10349,10302,6/30/2019,1644.4,2019-06
12749,10302,6/30/2020,1677.8,2020-06
15149,10302,6/30/2021,1922.5,2021-06
17549,10302,6/30/2022,2079.6,2022-06
949,10302,7/31/2015,1189.7,2015-07
3349,10302,7/31/2016,1251.9,2016-07
5749,10302,7/31/2017,1473.5,2017-07
8149,10302,7/31/2018,1592.3,2018-07
10549,10302,7/31/2019,1648.5,2019-07
12949,10302,7/31/2020,1703.2,2020-07
15349,10302,7/31/2021,1980.4,2021-07
17749,10302,7/31/2022,2126.2,2022-07
1149,10302,8/31/2015,1201.7,2015-08
3549,10302,8/31/2016,1284.8,2016-08
5949,10302,8/31/2017,1478.2,2017-08
8349,10302,8/31/2018,1622.6,2018-08
10749,10302,8/31/2019,1630.8,2019-08
13149,10302,8/31/2020,1823.4,2020-08
15549,10302,8/31/2021,1944.8,2021-08
17949,10302,8/31/2022,2099.5,2022-08
1349,10302,9/30/2015,1213.8,2015-09
3749,10302,9/30/2016,1349.6,2016-09
6149,10302,9/30/2017,1485.4,2017-09
8549,10302,9/30/2018,1642.2,2018-09
10949,10302,9/30/2019,1609.7,2019-09
13349,10302,9/30/2020,1872.9,2020-09
15749,10302,9/30/2021,1978.7,2021-09
18149,10302,9/30/2022,2128.1,2022-09
2113,10303,1/31/2016,1554.534287,2016-01
4513,10303,1/31/2017,1799.397618,2017-01
6913,10303,1/31/2018,1742.49736,2018-01
9313,10303,1/31/2019,2003.596266,2019-01
11713,10303,1/31/2020,1973.2798260000002,2020-01
14113,10303,1/31/2021,2101.264236,2021-01
16513,10303,1/31/2022,2228.988656,2022-01
18913,10303,1/31/2023,2527.0,2023-01
1513,10303,10/31/2015,1542.933332,2015-10
3913,10303,10/31/2016,1802.172245,2016-10
6313,10303,10/31/2017,1890.789205,2017-10
8713,10303,10/31/2018,1996.720732,2018-10
11113,10303,10/31/2019,2013.48607,2019-10
13513,10303,10/31/2020,2163.743128,2020-10
15913,10303,10/31/2021,2269.134498,2021-10
18313,10303,10/31/2022,2594.8832350000002,2022-10
1713,10303,11/30/2015,1546.790666,2015-11
4113,10303,11/30/2016,1807.188647,2016-11
6513,10303,11/30/2017,1821.967334,2017-11
8913,10303,11/30/2018,1982.816407,2018-11
11313,10303,11/30/2019,2039.0228829999999,2019-11
13713,10303,11/30/2020,2198.536068,2020-11
16113,10303,11/30/2021,2266.4986480000002,2021-11
18513,10303,11/30/2022,2625.066741,2022-11
1913,10303,12/31/2015,1550.657642,2015-12
4313,10303,12/31/2016,1797.463707,2016-12
6713,10303,12/31/2017,1821.544134,2017-12
9113,10303,12/31/2018,2003.51235,2018-12
11513,10303,12/31/2019,2065.088275,2019-12
13913,10303,12/31/2020,2187.53217,2020-12
16313,10303,12/31/2021,2195.572626,2021-12
18713,10303,12/31/2022,2565.616378,2022-12
4713,10303,2/28/2017,1763.8823100000002,2017-02
7113,10303,2/28/2018,1786.841578,2018-02
9513,10303,2/28/2019,1978.9733489999999,2019-02
14313,10303,2/28/2021,2081.056923,2021-02
16713,10303,2/28/2022,2307.028396,2022-02
2313,10303,2/29/2016,1593.397644,2016-02
11913,10303,2/29/2020,1960.2698280000002,2020-02
113,10303,3/31/2015,1516.2,2015-03
2513,10303,3/31/2016,1596.0,2016-03
4913,10303,3/31/2017,1651.250897,2017-03
7313,10303,3/31/2018,1805.711025,2018-03
9713,10303,3/31/2019,1924.4792579999998,2019-03
12113,10303,3/31/2020,1996.005675,2020-03
14513,10303,3/31/2021,2037.7236300000002,2021-03
16913,10303,3/31/2022,2373.862818,2022-03
313,10303,4/30/2015,1519.9905,2015-04
2713,10303,4/30/2016,1616.238888,2016-04
5113,10303,4/30/2017,1667.9301990000001,2017-04
7513,10303,4/30/2018,1860.4967629999999,2018-04
9913,10303,4/30/2019,1944.363465,2019-04
12313,10303,4/30/2020,2069.661811,2020-04
14713,10303,4/30/2021,2106.535969,2021-04
17113,10303,4/30/2022,2319.081718,2022-04
513,10303,5/31/2015,1523.790476,2015-05
2913,10303,5/31/2016,1637.1969980000001,2016-05
5313,10303,5/31/2017,1701.2072239999998,2017-05
7713,10303,5/31/2018,1912.4033809999999,2018-05
10113,10303,5/31/2019,1966.898916,2019-05
12513,10303,5/31/2020,2095.562512,2020-05
14913,10303,5/31/2021,2207.8546260000003,2021-05
17313,10303,5/31/2022,2386.476247,2022-05
713,10303,6/30/2015,1527.599952,2015-06
