,irs_zip_code,Total_income_A02650,Total_returns_N02650
11882,49614,77008.0001,1500.0
11883,49615,159327.0,2340.0
11884,49616,48061.0,1130.0
11885,49617,113760.0,1750.0
11886,49618,17770.0001,380.0
11887,49619,22937.0001,520.0
11888,49620,67950.0,1330.0
11889,49621,122109.0,1680.0
11890,49622,80346.0,1300.0
11891,49623,25685.0001,530.0
11892,49625,26695.0,640.0
11893,49629,113514.0,1280.0
11894,49630,82548.0,820.0
11895,49631,117107.0001,2600.0
11896,49632,24492.0,520.0
11897,49633,93506.0001,1920.0
11898,49635,162024.0,1860.0
11899,49636,84276.0001,390.0
11900,49637,103405.0,1890.0
11901,49638,17602.0001,420.0
11902,49639,59729.0001,1190.0
11903,49640,55980.0,870.0
11904,49642,8231.0001,300.0
11905,49643,203869.0,3650.0
11906,49644,43126.0,940.0
11907,49645,39092.0,860.0
11908,49646,214185.0,4410.0
11909,49648,138941.0,1230.0
11910,49649,181762.0,3330.0
11911,49650,101145.0001,1660.0
11912,49651,183110.0,3750.0
11913,49653,109231.0,1080.0
11914,49654,103104.0,480.0
11915,49655,80817.0001,1480.0
11916,49656,29612.0,680.0
11917,49657,93952.0,1600.0
11918,49659,146368.0001,3290.0
11919,49660,373864.0,6820.0
11920,49663,135441.0001,2790.0
11921,49664,99413.0,1120.0
11922,49665,86412.0,1880.0
11923,49667,10847.0001,260.0
11924,49668,77958.0,1750.0
11925,49670,114398.0,1060.0
11926,49675,42497.0,610.0
11927,49676,135151.0,1800.0
11928,49677,157338.0,3160.0
11929,49679,25549.0001,570.0
11930,49680,46029.0,960.0
11931,49682,201500.0,2370.0
11932,49683,60002.0001,1070.0
11933,49684,986719.0,11620.0
11934,49686,1547083.0,14060.0
11935,49688,71518.0001,1250.0
11936,49689,33775.0,750.0
11937,49690,346925.0,3460.0
11938,49701,49584.0001,660.0
11939,49705,14870.0002,350.0
11940,49706,143074.0,2530.0
11941,49707,648220.0,11160.0
11942,49709,72857.0,1690.0
11943,49710,10493.0001,200.0
11944,49712,313603.0,4290.0
11945,49713,57682.0001,1170.0
11946,49715,86972.0001,1570.0
11947,49716,36476.0,410.0
11948,49718,16158.0001,360.0
11949,49719,51171.0001,760.0
11950,49720,393388.0,5040.0
11951,49721,386715.0,7020.0
11952,49724,29912.0,550.0
11953,49725,18115.0001,340.0
11954,49726,35663.0,570.0
11955,49727,240713.0,3460.0
11956,49728,7080.0003,160.0
11957,49729,44502.0001,800.0
11958,49730,57683.0,1120.0
11959,49733,42155.0,890.0
11960,49735,588048.0,10000.0
11961,49736,13149.0001,270.0
11962,49738,243520.0,4710.0
11963,49740,423833.0,4160.0
11964,49743,18899.0,410.0
11965,49744,22176.0001,410.0
11966,49745,26461.0,560.0
11967,49746,76175.0001,1670.0
11968,49747,47417.0001,850.0
11969,49749,151311.0,2280.0
11970,49751,56095.0001,1080.0
11971,49752,12017.0002,230.0
11972,49753,48524.0,950.0
11973,49755,47061.0,970.0
11974,49756,100024.0,1980.0
11975,49759,43231.0,760.0
11976,49760,16764.0001,340.0
11977,49762,16215.0001,310.0
11978,49765,90976.0001,1830.0
11979,49766,76230.0001,1170.0
11980,49768,11298.0002,220.0
11981,49769,37309.0,840.0
11982,49770,841850.0,9490.0
11983,49774,49603.0,900.0
11984,49776,40477.0,870.0
11985,49777,68456.0,1010.0
11986,49779,113603.0,2330.0
11987,49780,45774.0,850.0
11988,49781,115645.0,2180.0
11989,49782,21603.0002,350.0
11990,49783,458743.0,9040.0
11991,49788,40276.0,1450.0
11992,49795,43313.0,990.0
11993,49799,54642.0,1220.0
11994,49801,363308.0,5730.0
11995,49802,159513.0,3180.0
11996,49805,10511.0002,170.0
11997,49806,19797.0,270.0
11998,49807,94230.0,1520.0
11999,49812,24114.0,450.0
12000,49814,37741.0,660.0
12001,49815,11863.0002,210.0
12002,49816,16909.0001,360.0
12003,49817,13455.0001,260.0
12004,49818,26416.0,440.0
12005,49820,15875.0001,260.0
12006,49821,29829.0,600.0
12007,49827,19379.0001,430.0
12008,49829,425871.0,8100.0
12009,49831,21284.0001,360.0
12010,49834,9421.0001,200.0
12011,49835,20328.0001,400.0
12012,49836,17858.0001,370.0
12013,49837,281973.0,4850.0
12014,49838,8790.0002,210.0
12015,49840,21751.0,350.0
12016,49841,166999.0,3310.0
12017,49847,21693.0,500.0
12018,49849,310704.0,5860.0
12019,49853,40746.0,620.0
12020,49854,164155.0,3080.0
12021,49855,1028326.0,15400.0
12022,49858,301495.0,5870.0
12023,49861,19049.0002,290.0
12024,49862,110476.0,2180.0
12025,49866,253018.0,4030.0
12026,49868,93253.0,1970.0
12027,49870,85821.0001,1710.0
12028,49874,23034.0,440.0
12029,49876,29073.0,560.0
12030,49878,103695.0,1800.0
12031,49879,25499.0,500.0
12032,49880,27268.0,520.0
12033,49881,8940.0002,170.0
12034,49884,8893.0002,220.0
12035,49885,55135.0,940.0
12036,49886,8756.0002,190.0
12037,49887,56121.0,1120.0
12038,49891,14571.0,310.0
12039,49892,57750.0,980.0
12040,49893,43553.0,810.0
12041,49894,17393.0001,390.0
12042,49895,26449.0,430.0
12043,49896,36053.0,790.0
12044,49905,54126.0,940.0
12045,49908,54917.0,1240.0
12046,49910,7718.0002,180.0
12047,49911,58554.0,1260.0
12048,49912,18102.0001,390.0
12049,49913,162279.0,3410.0
12050,49916,88871.0,1390.0
12051,49920,109195.0001,2040.0
12052,49921,5134.0002,120.0
12053,49925,12488.0001,260.0
12054,49927,8472.0001,190.0
12055,49930,186595.0,3170.0
12056,49931,188866.0,2850.0
12057,49935,134029.0,2860.0
12058,49938,163604.0,3440.0
12059,49945,69287.0001,1330.0
12060,49946,93995.0001,1870.0
12061,49947,15590.0001,310.0
12062,49948,10277.0003,220.0
12063,49950,35889.0001,570.0
12064,49953,61372.0,1230.0
12065,49958,28356.0,550.0
12066,49962,6464.0002,120.0
12067,49965,12161.0001,220.0
12068,49967,9572.0001,220.0
12069,49968,39884.0,930.0
12070,49969,38280.0001,610.0
12071,49970,5119.0003,110.0
12072,99999,2976314.0,42960.0
12073,0,234602777.0,2819770.0
12074,55001,274989.0,1540.0
12075,55003,142752.0,1530.0
12076,55005,183882.0,2450.0
12077,55006,103810.0001,1880.0
12078,55007,59262.0,1150.0
12079,55008,552793.0,8390.0
12080,55009,343249.0,4220.0
12081,55011,480523.0,5620.0
12082,55012,79217.0,1030.0
12083,55013,307196.0,3600.0
12084,55014,1159973.0,14330.0
12085,55016,1524717.0,19310.0
12086,55017,21750.0,350.0
12087,55018,39703.0001,480.0
12088,55019,83681.0,1120.0
12089,55020,212624.0,2000.0
12090,55021,888359.0,14620.0
12091,55024,1355971.0,17050.0
12092,55025,1078519.0,13210.0
12093,55026,21883.0001,240.0
12094,55027,104325.0,1450.0
12095,55030,36728.0,650.0
12096,55031,90184.0,1010.0
12097,55032,144342.0,1890.0
12098,55033,1192009.0,15450.0
12099,55037,119341.0001,2350.0
12100,55038,1225105.0,12360.0
12101,55040,462243.0,7080.0
12102,55041,276837.0,4050.0
12103,55042,1010004.0,6550.0
12104,55043,225814.0,1960.0
12105,55044,3480933.0,30070.0
12106,55045,335772.0,3990.0
12107,55046,221242.0,2830.0
12108,55047,201558.0,1400.0
12109,55049,82610.0,1310.0
12110,55051,287024.0,4750.0
12111,55052,63831.0001,970.0
12112,55053,37629.0,480.0
12113,55054,93940.0,1080.0
12114,55055,140327.0,2110.0
12115,55056,499003.0,7310.0
12116,55057,899452.0,10530.0
12117,55060,1002890.0,15010.0
12118,55063,273393.0,4720.0
12119,55065,47047.0001,600.0
12120,55066,659457.0,9760.0
12121,55068,1402362.0,15590.0
12122,55069,143195.0,2490.0
12123,55070,260413.0,4110.0
12124,55071,172287.0001,2990.0
12125,55072,77309.0,1630.0
12126,55073,171958.0,1860.0
12127,55074,83259.0,1190.0
12128,55075,612571.0,10800.0
12129,55076,827923.0,11570.0
12130,55077,834354.0,6950.0
12131,55079,350146.0,4580.0
12132,55080,102799.0,1430.0
12133,55082,2354299.0,18920.0
12134,55084,67076.0,940.0
12135,55087,9049.0003,160.0
12136,55088,97745.0,950.0
12137,55089,93389.0,960.0
12138,55092,429799.0,5470.0
12139,55101,556164.0,4690.0
12140,55102,815899.0,10650.0
12141,55103,240178.0,5760.0
12142,55104,1369095.0,20720.0
12143,55105,1757577.0,12950.0
12144,55106,1109090.0,26400.0
12145,55107,344438.0,6890.0
12146,55108,581390.0,7230.0
12147,55109,1077710.0,18250.0
12148,55110,1972048.0,20630.0
12149,55112,1792538.0,22590.0
12150,55113,1750822.0,21590.0
12151,55114,132247.0,2610.0
12152,55115,577306.0,4310.0
12153,55116,1371796.0,13350.0
12154,55117,1152119.0,21600.0
12155,55118,1533278.0,15200.0
12156,55119,1194296.0,21560.0
12157,55120,318505.0,2580.0
12158,55121,369778.0,5280.0
12159,55122,1463343.0,17390.0
12160,55123,1584217.0,13710.0
12161,55124,2402080.0,28570.0
12162,55125,2214600.0,22600.0
12163,55126,1582792.0,14260.0
12164,55127,1613686.0,9810.0
12165,55128,1021097.0,15950.0
12166,55129,1957311.0,14640.0
12167,55130,257906.0,7150.0
12168,55301,470140.0,6040.0
12169,55302,331544.0,3780.0
12170,55303,1968696.0,26120.0
12171,55304,2445218.0,24610.0
12172,55305,1563817.0,12050.0
12173,55306,711556.0,8790.0
12174,55307,94616.0,1560.0
12175,55308,359570.0,4650.0
12176,55309,750468.0,10250.0
12177,55310,56952.0,760.0
12178,55311,2529220.0,18450.0
12179,55312,49569.0,800.0
12180,55313,944753.0,12260.0
12181,55314,41222.0001,590.0
12182,55315,340217.0,3140.0
12183,55316,1036006.0,12500.0
12184,55317,1684971.0,11010.0
12185,55318,1489055.0,14540.0
12186,55319,226650.0,2790.0
12187,55320,263767.0,2700.0
12188,55321,166649.0,2510.0
12189,55322,156414.0,1780.0
12190,55324,53463.0,620.0
12191,55325,165416.0,2260.0
12192,55327,322172.0,2820.0
12193,55328,485067.0,4730.0
12194,55329,57683.0001,990.0
12195,55330,1766787.0,21610.0
12196,55331,2583733.0,10020.0
12197,55332,58614.0,870.0
12198,55333,19364.0,380.0
12199,55334,84134.0,1470.0
12200,55335,45643.0,840.0
12201,55336,269203.0,4220.0
12202,55337,1590655.0,24390.0
12203,55338,37271.0,610.0
12204,55339,37527.0001,480.0
12205,55340,870750.0,4280.0
12206,55341,182937.0,1590.0
12207,55342,62874.0,870.0
12208,55343,1148512.0,14750.0
12209,55344,711623.0,8500.0
12210,55345,1482778.0,11020.0
12211,55346,984831.0,8680.0
12212,55347,2674783.0,15460.0
12213,55349,138734.0,2070.0
12214,55350,622036.0,9450.0
12215,55352,422307.0,5050.0
12216,55353,125698.0,1580.0
12217,55354,96649.0,1420.0
12218,55355,302344.0,4750.0
12219,55356,781740.0,2770.0
12220,55357,249697.0,1660.0
12221,55358,241345.0,2840.0
12222,55359,531266.0,3170.0
12223,55360,132349.0,1580.0
12224,55362,747441.0,10130.0
12225,55363,161954.0,2480.0
12226,55364,1186245.0,7890.0
12227,55367,37611.0,510.0
12228,55368,78696.0,1190.0
12229,55369,1810533.0,20760.0
12230,55370,28378.0,400.0
12231,55371,577012.0,8540.0
12232,55372,2429390.0,17610.0
12233,55373,238754.0,2970.0
12234,55374,878021.0,7950.0
12235,55375,189358.0,1990.0
12236,55376,879937.0,8890.0
12237,55378,1492237.0,15840.0
12238,55379,2003868.0,23980.0
12239,55381,59940.0,1000.0
12240,55382,181626.0,2000.0
12241,55384,97672.0,1010.0
12242,55385,40824.0,660.0
12243,55386,699069.0,4550.0
12244,55387,724146.0,6940.0
12245,55388,228179.0,3020.0
12246,55389,100863.0,1320.0
12247,55390,110483.0,1540.0
12248,55391,3435157.0,8110.0
12249,55395,95774.0,1520.0
12250,55396,64082.0,1090.0
12251,55397,103409.0,1510.0
12252,55398,648471.0,8640.0
12253,55401,1093036.0,7500.0
12254,55402,587078.0,840.0
12255,55403,904786.0,9080.0
12256,55404,491139.0,11560.0
12257,55405,988506.0,8030.0
12258,55406,1344007.0,18630.0
12259,55407,1002738.0,18130.0
12260,55408,1118564.0,18170.0
12261,55409,515985.0,6120.0
12262,55410,1873423.0,10430.0
12263,55411,488158.0,12590.0
12264,55412,495911.0,10880.0
12265,55413,572171.0,7930.0
12266,55414,680907.0,11750.0
12267,55415,504904.0,3020.0
12268,55416,2554623.0,19480.0
12269,55417,1173097.0,13370.0
12270,55418,1204079.0,16720.0
12271,55419,1804189.0,13740.0
12272,55420,730906.0,12320.0
12273,55421,806040.0,15430.0
12274,55422,1331975.0,15310.0
12275,55423,1212782.0,19790.0
12276,55424,1752438.0,4670.0
12277,55425,342257.0,5580.0
12278,55426,1118312.0,14010.0
12279,55427,970038.0,12940.0
12280,55428,843445.0,15730.0
12281,55429,655853.0,14280.0
12282,55430,536713.0,11680.0
12283,55431,798672.0,10830.0
12284,55432,946503.0,16950.0
12285,55433,1044773.0,18270.0
12286,55434,976002.0,16470.0
12287,55435,800844.0,7490.0
12288,55436,1912230.0,7440.0
12289,55437,935000.0,10700.0
12290,55438,1029602.0,9320.0
12291,55439,1054086.0,4710.0
12292,55441,1000487.0,9710.0
12293,55442,763755.0,7070.0
12294,55443,1275843.0,18370.0
12295,55444,510604.0,8640.0
12296,55445,508680.0,6880.0
12297,55446,2162862.0,13020.0
12298,55447,1318909.0,10740.0
12299,55448,1006993.0,15280.0
12300,55449,1746529.0,15910.0
12301,55454,102441.0,3120.0
12302,55602,5678.0002,120.0
12303,55603,12290.0001,250.0
12304,55604,131408.0,2010.0
12305,55605,10346.0003,300.0
12306,55606,9585.0001,150.0
12307,55612,24208.0,380.0
12308,55614,66206.0,1210.0
12309,55615,9871.0002,200.0
12310,55616,220876.0,3580.0
12311,55702,15483.0002,220.0
12312,55703,21249.0001,350.0
12313,55704,29284.0,510.0
12314,55705,90396.0,1590.0
12315,55706,46916.0,900.0
12316,55707,99401.0001,1650.0
12317,55709,125276.0,2060.0
12318,55710,49752.0001,650.0
12319,55711,15422.0001,270.0
12320,55712,11954.0002,240.0
12321,55717,11495.0002,160.0
12322,55718,109889.0,1650.0
12323,55719,141200.0,2740.0
12324,55720,473027.0,8250.0
12325,55721,155700.0,1720.0
12326,55723,77066.0,1220.0
12327,55724,26576.0,440.0
12328,55726,27350.0,430.0
12329,55731,175561.0,2840.0
12330,55732,37550.0,680.0
12331,55733,194438.0,2420.0
12332,55734,186009.0,2980.0
12333,55735,50226.0,840.0
12334,55736,36050.0,710.0
12335,55738,17178.0002,280.0
12336,55741,105661.0,1630.0
12337,55742,8294.0002,130.0
12338,55744,624972.0,9670.0
12339,55746,453967.0,8030.0
12340,55748,32890.0,670.0
12341,55749,12865.0002,220.0
12342,55750,46588.0,950.0
12343,55751,43288.0,710.0
12344,55752,11601.0002,200.0
12345,55756,11049.0001,220.0
12346,55757,19649.0,410.0
12347,55760,84793.0,1410.0
12348,55763,18256.0001,270.0
12349,55765,20440.0001,360.0
12350,55767,98176.0,2020.0
12351,55768,90866.0,1420.0
12352,55769,62254.0,1100.0
12353,55771,39624.0,750.0
12354,55775,44647.0001,620.0
12355,55779,143766.0,1940.0
12356,55780,6894.0003,110.0
12357,55781,31725.0001,390.0
12358,55783,78924.0,1260.0
12359,55785,5034.0002,110.0
12360,55787,13066.0002,240.0
12361,55790,69691.0,1000.0
12362,55792,256437.0,4610.0
12363,55793,16590.0002,300.0
12364,55795,40761.0,710.0
12365,55797,52342.0,810.0
12366,55798,17140.0,300.0
12367,55802,90474.0,1130.0
12368,55803,797065.0,9010.0
12369,55804,708287.0,7590.0
12370,55805,172675.0,4350.0
12371,55806,184949.0001,4470.0
12372,55807,227566.0001,4870.0
12373,55808,132183.0001,2860.0
12374,55810,287416.0,4520.0
12375,55811,994486.0,12770.0
12376,55812,277348.0,3690.0
12377,55901,2083238.0,29340.0
12378,55902,1811736.0,12760.0
12379,55904,871875.0,14750.0
12380,55906,936106.0,9920.0
12381,55909,46351.0,640.0
12382,55910,40328.0,670.0
12383,55912,932300.0,14220.0
12384,55917,118872.0,1720.0
12385,55918,29425.0,460.0
12386,55919,34178.0001,490.0
12387,55920,390583.0,4220.0
12388,55921,142609.0,2270.0
12389,55922,14597.0001,310.0
12390,55923,173069.0,2320.0
12391,55924,39792.0,630.0
12392,55925,35576.0,570.0
12393,55926,26440.0,430.0
12394,55927,143716.0,2090.0
12395,55929,43381.0001,570.0
12396,55931,11739.0002,190.0
12397,55932,78910.0,1050.0
12398,55933,8646.0002,120.0
12399,55934,123434.0,1670.0
12400,55935,30693.0,450.0
12401,55936,61189.0001,940.0
12402,55939,50847.0,900.0
12403,55940,88756.0,1300.0
12404,55941,32960.0,510.0
12405,55943,91809.0,1490.0
12406,55944,268315.0,3900.0
12407,55945,47884.0,700.0
12408,55946,104202.0,1630.0
12409,55947,312317.0,3780.0
12410,55949,58137.0001,900.0
12411,55951,42539.0,720.0
12412,55952,72390.0,1120.0
12413,55953,27321.0,420.0
12414,55954,34686.0,640.0
12415,55955,128580.0,1400.0
12416,55956,72221.0,990.0
12417,55957,22339.0,370.0
12418,55959,63985.0,1030.0
12419,55960,179365.0,1760.0
12420,55961,10806.0003,190.0
12421,55962,21236.0001,360.0
12422,55963,219766.0,2860.0
12423,55964,143813.0,2270.0
12424,55965,71246.0,1180.0
12425,55967,34117.0,480.0
12426,55969,34549.0,530.0
12427,55970,28394.0,410.0
12428,55971,90501.0001,1500.0
12429,55972,171265.0,2510.0
12430,55973,9295.0002,160.0
12431,55974,58464.0001,1000.0
12432,55975,131382.0,2030.0
12433,55976,269542.0,4020.0
12434,55979,25642.0,430.0
12435,55981,136630.0,2060.0
12436,55982,11937.0003,200.0
12437,55983,52436.0001,800.0
12438,55985,60035.0001,930.0
12439,55987,1019168.0,15110.0
12440,55990,26036.0,450.0
12441,55991,55263.0,670.0
12442,55992,193766.0,2610.0
12443,56001,1473778.0,22440.0
12444,56003,595748.0,7690.0
12445,56007,668071.0,10180.0
12446,56009,48855.0,790.0
12447,56010,35204.0,530.0
12448,56011,342218.0,4750.0
12449,56013,134224.0,2150.0
12450,56014,19696.0,350.0
12451,56016,29579.0,510.0
12452,56017,74222.0,910.0
12453,56019,25273.0,430.0
12454,56021,40062.0,580.0
12455,56023,13588.0002,240.0
12456,56024,109216.0,1730.0
12457,56025,16538.0,260.0
12458,56026,65437.0001,970.0
12459,56027,18683.0001,370.0
12460,56028,69133.0,740.0
12461,56029,19742.0,340.0
12462,56031,386258.0,5970.0
12463,56033,11663.0002,180.0
12464,56034,16384.0001,270.0
12465,56036,58641.0001,890.0
12466,56037,59470.0,790.0
12467,56039,28751.0,500.0
12468,56041,35592.0,550.0
12469,56042,21457.0,340.0
12470,56043,16194.0001,240.0
12471,56044,81173.0,1170.0
12472,56045,24966.0,360.0
12473,56048,129790.0,1970.0
12474,56050,60772.0,790.0
12475,56051,14587.0001,310.0
12476,56052,25675.0,380.0
12477,56054,30825.0,460.0
12478,56055,142723.0,1990.0
12479,56057,126370.0,1920.0
12480,56058,190028.0,3090.0
12481,56060,12938.0001,210.0
12482,56062,91882.0,1570.0
12483,56063,156672.0,1540.0
12484,56065,84529.0,1350.0
12485,56068,31655.0,530.0
12486,56069,159103.0,2530.0
12487,56071,556724.0,6420.0
12488,56072,74190.0,1150.0
12489,56073,555777.0,8800.0
12490,56074,74477.0,1000.0
12491,56078,13694.0002,240.0
12492,56081,156501.0,2770.0
12493,56082,425380.0,6070.0
12494,56083,26949.0,420.0
12495,56085,230030.0,2580.0
12496,56087,93742.0,1450.0
12497,56088,57113.0,960.0
12498,56090,18224.0,320.0
12499,56091,9334.0002,170.0
12500,56093,349446.0,5990.0
12501,56096,103131.0,1540.0
12502,56097,96238.0,1750.0
12503,56098,54315.0,960.0
12504,56101,178294.0,3010.0
12505,56110,61003.0,870.0
12506,56111,14981.0002,200.0
12507,56113,5362.0002,110.0
12508,56114,10044.0001,150.0
12509,56115,40977.0,650.0
12510,56116,20646.0001,280.0
12511,56117,10754.0002,150.0
12512,56118,15604.0002,200.0
12513,56119,32869.0,520.0
12514,56120,30053.0,480.0
12515,56121,13879.0001,280.0
12516,56122,16593.0001,250.0
12517,56123,14183.0002,230.0
12518,56127,9230.0002,170.0
12519,56128,71993.0,910.0
12520,56129,21301.0,340.0
12521,56131,69880.0,1110.0
12522,56132,19627.0001,260.0
12523,56134,10556.0001,170.0
12524,56136,31513.0001,490.0
12525,56137,32303.0,530.0
12526,56138,25235.0,410.0
12527,56139,12988.0001,190.0
12528,56141,12158.0001,160.0
12529,56142,25174.0,450.0
12530,56143,143331.0,2230.0
12531,56144,28902.0,520.0
12532,56145,17730.0,310.0
12533,56149,38094.0,600.0
12534,56150,79867.0001,1360.0
12535,56151,26608.0,400.0
12536,56152,42081.0,680.0
12537,56155,13603.0,190.0
12538,56156,194376.0,2950.0
12539,56157,36020.0001,370.0
12540,56158,12640.0002,160.0
12541,56159,75744.0,1280.0
12542,56160,5897.0001,120.0
12543,56161,10985.0002,200.0
12544,56162,8681.0002,120.0
12545,56164,165503.0,2670.0
12546,56165,13274.0001,170.0
12547,56167,17075.0,320.0
12548,56168,26967.0,430.0
12549,56169,21545.0,310.0
12550,56170,15016.0001,240.0
12551,56171,54335.0,860.0
12552,56172,100787.0,1440.0
12553,56173,10720.0003,180.0
12554,56174,10395.0001,200.0
12555,56175,83210.0,1380.0
12556,56176,31888.0,520.0
12557,56178,58366.0,790.0
12558,56180,34790.0,580.0
12559,56181,32188.0,570.0
12560,56183,35707.0,560.0
12561,56185,16403.0,280.0
12562,56186,9682.0002,160.0
12563,56187,375075.0,6610.0
12564,56201,692363.0,11920.0
12565,56207,7731.0002,120.0
12566,56208,55462.0,910.0
12567,56209,80027.0001,1220.0
12568,56211,15110.0,240.0
12569,56212,15072.0001,220.0
12570,56214,21431.0,350.0
12571,56215,134098.0,2220.0
12572,56216,18591.0,300.0
12573,56218,16688.0001,250.0
12574,56219,13749.0001,290.0
12575,56220,82548.0,1380.0
12576,56221,27402.0,390.0
12577,56222,70560.0,990.0
12578,56223,38014.0,620.0
12579,56224,9622.0002,140.0
12580,56225,20500.0001,350.0
12581,56226,7633.0003,110.0
12582,56228,23066.0,450.0
12583,56229,71871.0,890.0
12584,56230,25536.0001,380.0
12585,56231,12762.0002,180.0
12586,56232,72485.0,1070.0
12587,56235,21113.0001,290.0
12588,56236,20518.0003,160.0
12589,56237,17126.0002,300.0
12590,56239,20434.0,290.0
12591,56240,28488.0,420.0
12592,56241,120873.0,2060.0
12593,56243,49461.0001,800.0
12594,56244,63648.0,840.0
12595,56245,16111.0002,260.0
12596,56248,25180.0,360.0
12597,56249,11149.0001,140.0
12598,56251,31648.0,500.0
12599,56252,35099.0,590.0
12600,56253,33184.0,530.0
12601,56255,10319.0002,190.0
12602,56256,76782.0,1200.0
12603,56257,14048.0002,220.0
12604,56258,489006.0,7130.0
12605,56260,28459.0,400.0
12606,56262,19409.0,340.0
12607,56263,19220.0001,260.0
12608,56264,60127.0,940.0
12609,56265,229324.0,3690.0
12610,56266,44452.0001,760.0
12611,56267,215077.0,3050.0
12612,56270,28440.0,730.0
12613,56271,36640.0,550.0
12614,56273,211221.0,2480.0
12615,56276,6348.0002,130.0
12616,56277,94949.0,1470.0
12617,56278,75691.0,1250.0
12618,56279,43290.0,600.0
12619,56280,13652.0001,230.0
12620,56281,35314.0001,320.0
12621,56282,46943.0,680.0
12622,56283,204302.0,3230.0
12623,56284,62711.0,980.0
12624,56285,34431.0,520.0
12625,56288,257477.0,2490.0
12626,56289,24540.0,350.0
12627,56291,12328.0,240.0
12628,56292,16969.0001,280.0
12629,56293,43577.0,590.0
12630,56295,7553.0002,170.0
12631,56296,59850.0,950.0
12632,56297,24296.0,380.0
12633,56301,1203741.0,15630.0
12634,56303,737519.0,14010.0
12635,56304,404097.0,7810.0
12636,56307,193090.0,2480.0
12637,56308,1096185.0,13570.0
12638,56309,43491.0,630.0
12639,56310,263397.0,2620.0
12640,56311,18050.0,300.0
12641,56312,68238.0,1070.0
12642,56314,34716.0,560.0
12643,56315,58453.0,800.0
12644,56316,38629.0,700.0
12645,56318,37082.0001,560.0
12646,56319,49564.0,690.0
12647,56320,371452.0,4090.0
12648,56323,13021.0001,250.0
12649,56324,45493.0001,530.0
12650,56326,48954.0001,780.0
12651,56327,31231.0,420.0
12652,56329,241450.0,3450.0
12653,56330,55270.0,830.0
12654,56331,73526.0,1000.0
12655,56332,60956.0,770.0
12656,56334,235465.0,2950.0
12657,56336,58028.0,780.0
12658,56338,50845.0,820.0
12659,56339,31909.0,540.0
12660,56340,78059.0,1160.0
12661,56342,105090.0,1490.0
12662,56343,28243.0,460.0
12663,56345,427002.0,7300.0
12664,56347,168144.0,3310.0
12665,56349,26851.0,410.0
12666,56350,12732.0002,240.0
12667,56352,165777.0,2610.0
12668,56353,269496.0,4460.0
12669,56354,62727.0,770.0
12670,56355,18761.0001,310.0
12671,56357,33265.0,520.0
12672,56358,86620.0001,1580.0
12673,56359,78707.0,1580.0
12674,56360,118356.0,2030.0
12675,56361,72856.0,1160.0
12676,56362,206140.0,2900.0
12677,56364,153022.0,2460.0
12678,56367,281426.0,3510.0
12679,56368,178989.0,2240.0
12680,56373,104557.0,1530.0
12681,56374,311872.0,4320.0
12682,56375,29863.0,440.0
12683,56377,938375.0,10120.0
12684,56378,250709.0,3920.0
12685,56379,571382.0,8750.0
12686,56381,88309.0,1280.0
12687,56382,43682.0001,670.0
12688,56384,9390.0002,180.0
12689,56385,30527.0,460.0
12690,56386,22830.0002,350.0
12691,56387,219133.0,4060.0
12692,56401,936534.0,14990.0
12693,56425,292936.0,4330.0
12694,56431,276740.0,4430.0
12695,56433,42229.0,840.0
12696,56435,70814.0,1240.0
12697,56437,21045.0,500.0
12698,56438,75378.0001,1370.0
12699,56440,22888.0,510.0
12700,56441,85681.0001,1660.0
12701,56442,182940.0,1640.0
12702,56443,49453.0001,700.0
12703,56444,118914.0,1530.0
12704,56446,34899.0,730.0
12705,56447,36780.0,590.0
12706,56448,24234.0003,280.0
12707,56449,56210.0001,840.0
12708,56450,34341.0,630.0
12709,56452,83455.0,1050.0
12710,56453,17215.0,350.0
12711,56455,44194.0,810.0
12712,56458,11470.0002,200.0
12713,56461,98788.0001,1590.0
12714,56464,119157.0,2080.0
12715,56465,87858.0,1230.0
12716,56466,95680.0001,1570.0
12717,56467,92000.0,1250.0
12718,56468,284449.0,2540.0
12719,56469,30906.0,510.0
12720,56470,320444.0,5140.0
12721,56472,305278.0,4410.0
12722,56473,121156.0,1860.0
12723,56474,122078.0,2130.0
12724,56475,42189.0,790.0
12725,56477,58873.0,1160.0
12726,56479,128702.0,2520.0
12727,56481,49552.0,920.0
12728,56482,166473.0,3090.0
12729,56484,140166.0,1950.0
12730,56501,598290.0,8470.0
12731,56510,66958.0,1080.0
12732,56511,73034.0,1040.0
12733,56514,139297.0,1840.0
12734,56515,121756.0,1570.0
12735,56516,6865.0001,110.0
12736,56517,8133.0001,110.0
12737,56518,8643.0001,170.0
12738,56519,6907.0002,110.0
12739,56520,113317.0,1920.0
12740,56521,20943.0001,370.0
12741,56522,16157.0002,270.0
12742,56523,14803.0001,230.0
12743,56524,28645.0001,390.0
12744,56527,20166.0,420.0
12745,56528,56974.0,820.0
12746,56529,137466.0,2160.0
12747,56531,64912.0,990.0
12748,56533,10653.0003,160.0
12749,56534,36439.0,620.0
12750,56535,40914.0001,580.0
12751,56536,19080.0002,230.0
12752,56537,593261.0,9240.0
12753,56540,63093.0,900.0
12754,56542,75896.0,1250.0
12755,56543,10258.0003,140.0
12756,56544,154008.0,2470.0
12757,56545,19176.0,310.0
12758,56546,8503.0002,120.0
12759,56547,94005.0,1210.0
12760,56548,23473.0,320.0
